id,filepath,site,label
ZJ000445,train_features/ZJ000445.jpg,S0083,leopard
ZJ000446,train_features/ZJ000446.jpg,S0089,civet_genet
ZJ000447,train_features/ZJ000447.jpg,S0031,leopard
ZJ000448,train_features/ZJ000448.jpg,S0069,monkey_prosimian
ZJ000449,train_features/ZJ000449.jpg,S0141,bird
ZJ000450,train_features/ZJ000450.jpg,S0136,monkey_prosimian
ZJ000451,train_features/ZJ000451.jpg,S0085,antelope_duiker
ZJ000452,train_features/ZJ000452.jpg,S0063,civet_genet
ZJ000453,train_features/ZJ000453.jpg,S0147,rodent
ZJ000454,train_features/ZJ000454.jpg,S0180,antelope_duiker
ZJ000455,train_features/ZJ000455.jpg,S0147,rodent
ZJ000456,train_features/ZJ000456.jpg,S0071,leopard
ZJ000457,train_features/ZJ000457.jpg,S0060,rodent
ZJ000458,train_features/ZJ000458.jpg,S0009,hog
ZJ000459,train_features/ZJ000459.jpg,S0159,hog
ZJ000460,train_features/ZJ000460.jpg,S0108,bird
ZJ000461,train_features/ZJ000461.jpg,S0059,rodent
ZJ000462,train_features/ZJ000462.jpg,S0043,leopard
ZJ000463,train_features/ZJ000463.jpg,S0043,leopard
ZJ000464,train_features/ZJ000464.jpg,S0080,rodent
ZJ000465,train_features/ZJ000465.jpg,S0130,antelope_duiker
ZJ000466,train_features/ZJ000466.jpg,S0044,blank
ZJ000467,train_features/ZJ000467.jpg,S0030,leopard
ZJ000468,train_features/ZJ000468.jpg,S0035,antelope_duiker
ZJ000469,train_features/ZJ000469.jpg,S0137,blank
ZJ000470,train_features/ZJ000470.jpg,S0008,rodent
ZJ000471,train_features/ZJ000471.jpg,S0030,civet_genet
ZJ000472,train_features/ZJ000472.jpg,S0102,monkey_prosimian
ZJ000473,train_features/ZJ000473.jpg,S0008,rodent
ZJ000474,train_features/ZJ000474.jpg,S0036,monkey_prosimian
ZJ000475,train_features/ZJ000475.jpg,S0186,blank
ZJ000476,train_features/ZJ000476.jpg,S0002,monkey_prosimian
ZJ000477,train_features/ZJ000477.jpg,S0137,blank
ZJ000478,train_features/ZJ000478.jpg,S0009,blank
ZJ000479,train_features/ZJ000479.jpg,S0043,leopard
ZJ000480,train_features/ZJ000480.jpg,S0061,blank
ZJ000481,train_features/ZJ000481.jpg,S0127,antelope_duiker
ZJ000482,train_features/ZJ000482.jpg,S0029,leopard
ZJ000483,train_features/ZJ000483.jpg,S0170,antelope_duiker
ZJ000484,train_features/ZJ000484.jpg,S0010,antelope_duiker
ZJ000485,train_features/ZJ000485.jpg,S0059,rodent
ZJ000486,train_features/ZJ000486.jpg,S0071,rodent
ZJ000487,train_features/ZJ000487.jpg,S0120,rodent
ZJ000488,train_features/ZJ000488.jpg,S0130,antelope_duiker
ZJ000489,train_features/ZJ000489.jpg,S0060,civet_genet
ZJ000490,train_features/ZJ000490.jpg,S0023,leopard
ZJ000491,train_features/ZJ000491.jpg,S0077,antelope_duiker
ZJ000492,train_features/ZJ000492.jpg,S0036,monkey_prosimian
ZJ000493,train_features/ZJ000493.jpg,S0105,leopard
ZJ000494,train_features/ZJ000494.jpg,S0139,hog
ZJ000495,train_features/ZJ000495.jpg,S0014,leopard
ZJ000496,train_features/ZJ000496.jpg,S0043,leopard
ZJ000497,train_features/ZJ000497.jpg,S0127,monkey_prosimian
ZJ000498,train_features/ZJ000498.jpg,S0009,hog
ZJ000499,train_features/ZJ000499.jpg,S0123,antelope_duiker
ZJ000500,train_features/ZJ000500.jpg,S0030,civet_genet
ZJ000501,train_features/ZJ000501.jpg,S0036,leopard
ZJ000502,train_features/ZJ000502.jpg,S0036,leopard
ZJ000503,train_features/ZJ000503.jpg,S0009,monkey_prosimian
ZJ000504,train_features/ZJ000504.jpg,S0025,bird
ZJ000505,train_features/ZJ000505.jpg,S0147,civet_genet
ZJ000506,train_features/ZJ000506.jpg,S0120,rodent
ZJ000507,train_features/ZJ000507.jpg,S0174,antelope_duiker
ZJ000508,train_features/ZJ000508.jpg,S0022,blank
ZJ000509,train_features/ZJ000509.jpg,S0157,blank
ZJ000510,train_features/ZJ000510.jpg,S0020,rodent
ZJ000511,train_features/ZJ000511.jpg,S0120,bird
ZJ000512,train_features/ZJ000512.jpg,S0184,antelope_duiker
ZJ000513,train_features/ZJ000513.jpg,S0101,bird
ZJ000514,train_features/ZJ000514.jpg,S0060,civet_genet
ZJ000515,train_features/ZJ000515.jpg,S0038,leopard
ZJ000516,train_features/ZJ000516.jpg,S0020,civet_genet
ZJ000517,train_features/ZJ000517.jpg,S0167,antelope_duiker
ZJ000518,train_features/ZJ000518.jpg,S0063,blank
ZJ000519,train_features/ZJ000519.jpg,S0133,hog
ZJ000520,train_features/ZJ000520.jpg,S0038,leopard
ZJ000521,train_features/ZJ000521.jpg,S0043,leopard
ZJ000522,train_features/ZJ000522.jpg,S0059,monkey_prosimian
ZJ000523,train_features/ZJ000523.jpg,S0049,bird
ZJ000524,train_features/ZJ000524.jpg,S0026,bird
ZJ000525,train_features/ZJ000525.jpg,S0074,bird
ZJ000526,train_features/ZJ000526.jpg,S0014,monkey_prosimian
ZJ000527,train_features/ZJ000527.jpg,S0036,leopard
ZJ000528,train_features/ZJ000528.jpg,S0008,rodent
ZJ000529,train_features/ZJ000529.jpg,S0075,monkey_prosimian
ZJ000530,train_features/ZJ000530.jpg,S0077,monkey_prosimian
ZJ000531,train_features/ZJ000531.jpg,S0088,monkey_prosimian
ZJ000532,train_features/ZJ000532.jpg,S0149,leopard
ZJ000533,train_features/ZJ000533.jpg,S0009,antelope_duiker
ZJ000534,train_features/ZJ000534.jpg,S0038,leopard
ZJ000535,train_features/ZJ000535.jpg,S0130,rodent
ZJ000536,train_features/ZJ000536.jpg,S0036,hog
ZJ000537,train_features/ZJ000537.jpg,S0104,antelope_duiker
ZJ000538,train_features/ZJ000538.jpg,S0049,bird
ZJ000539,train_features/ZJ000539.jpg,S0130,bird
ZJ000540,train_features/ZJ000540.jpg,S0110,rodent
ZJ000541,train_features/ZJ000541.jpg,S0136,blank
ZJ000542,train_features/ZJ000542.jpg,S0123,antelope_duiker
ZJ000543,train_features/ZJ000543.jpg,S0170,monkey_prosimian
ZJ000544,train_features/ZJ000544.jpg,S0020,blank
ZJ000545,train_features/ZJ000545.jpg,S0120,rodent
ZJ000546,train_features/ZJ000546.jpg,S0008,civet_genet
ZJ000547,train_features/ZJ000547.jpg,S0025,rodent
ZJ000548,train_features/ZJ000548.jpg,S0069,antelope_duiker
ZJ000549,train_features/ZJ000549.jpg,S0016,civet_genet
ZJ000550,train_features/ZJ000550.jpg,S0089,bird
ZJ000551,train_features/ZJ000551.jpg,S0070,rodent
ZJ000552,train_features/ZJ000552.jpg,S0123,antelope_duiker
ZJ000553,train_features/ZJ000553.jpg,S0060,blank
ZJ000554,train_features/ZJ000554.jpg,S0127,antelope_duiker
ZJ000555,train_features/ZJ000555.jpg,S0184,civet_genet
ZJ000556,train_features/ZJ000556.jpg,S0035,antelope_duiker
ZJ000557,train_features/ZJ000557.jpg,S0069,blank
ZJ000558,train_features/ZJ000558.jpg,S0062,bird
ZJ000559,train_features/ZJ000559.jpg,S0049,civet_genet
ZJ000560,train_features/ZJ000560.jpg,S0120,blank
ZJ000561,train_features/ZJ000561.jpg,S0196,blank
ZJ000562,train_features/ZJ000562.jpg,S0186,leopard
ZJ000563,train_features/ZJ000563.jpg,S0027,monkey_prosimian
ZJ000564,train_features/ZJ000564.jpg,S0164,blank
ZJ000565,train_features/ZJ000565.jpg,S0069,blank
ZJ000566,train_features/ZJ000566.jpg,S0105,leopard
ZJ000567,train_features/ZJ000567.jpg,S0074,rodent
ZJ000568,train_features/ZJ000568.jpg,S0174,rodent
ZJ000569,train_features/ZJ000569.jpg,S0060,antelope_duiker
ZJ000570,train_features/ZJ000570.jpg,S0009,monkey_prosimian
ZJ000571,train_features/ZJ000571.jpg,S0053,antelope_duiker
ZJ000572,train_features/ZJ000572.jpg,S0083,bird
ZJ000573,train_features/ZJ000573.jpg,S0063,blank
ZJ000574,train_features/ZJ000574.jpg,S0009,hog
ZJ000575,train_features/ZJ000575.jpg,S0134,bird
ZJ000576,train_features/ZJ000576.jpg,S0141,monkey_prosimian
ZJ000577,train_features/ZJ000577.jpg,S0008,civet_genet
ZJ000578,train_features/ZJ000578.jpg,S0036,monkey_prosimian
ZJ000579,train_features/ZJ000579.jpg,S0044,blank
ZJ000580,train_features/ZJ000580.jpg,S0120,hog
ZJ000581,train_features/ZJ000581.jpg,S0060,civet_genet
ZJ000582,train_features/ZJ000582.jpg,S0095,bird
ZJ000583,train_features/ZJ000583.jpg,S0016,civet_genet
ZJ000584,train_features/ZJ000584.jpg,S0009,bird
ZJ000585,train_features/ZJ000585.jpg,S0105,leopard
ZJ000586,train_features/ZJ000586.jpg,S0184,blank
ZJ000587,train_features/ZJ000587.jpg,S0127,antelope_duiker
ZJ000588,train_features/ZJ000588.jpg,S0060,civet_genet
ZJ000589,train_features/ZJ000589.jpg,S0022,monkey_prosimian
ZJ000590,train_features/ZJ000590.jpg,S0141,monkey_prosimian
ZJ000591,train_features/ZJ000591.jpg,S0030,civet_genet
ZJ000592,train_features/ZJ000592.jpg,S0129,civet_genet
ZJ000593,train_features/ZJ000593.jpg,S0088,rodent
ZJ000594,train_features/ZJ000594.jpg,S0084,leopard
ZJ000595,train_features/ZJ000595.jpg,S0009,bird
ZJ000596,train_features/ZJ000596.jpg,S0009,bird
ZJ000597,train_features/ZJ000597.jpg,S0009,rodent
ZJ000598,train_features/ZJ000598.jpg,S0073,hog
ZJ000599,train_features/ZJ000599.jpg,S0049,civet_genet
ZJ000600,train_features/ZJ000600.jpg,S0101,hog
ZJ000601,train_features/ZJ000601.jpg,S0156,hog
ZJ000602,train_features/ZJ000602.jpg,S0038,bird
ZJ000603,train_features/ZJ000603.jpg,S0038,leopard
ZJ000604,train_features/ZJ000604.jpg,S0001,leopard
ZJ000605,train_features/ZJ000605.jpg,S0022,leopard
ZJ000606,train_features/ZJ000606.jpg,S0141,bird
ZJ000607,train_features/ZJ000607.jpg,S0023,leopard
ZJ000608,train_features/ZJ000608.jpg,S0060,civet_genet
ZJ000609,train_features/ZJ000609.jpg,S0043,leopard
ZJ000610,train_features/ZJ000610.jpg,S0117,blank
ZJ000611,train_features/ZJ000611.jpg,S0061,blank
ZJ000612,train_features/ZJ000612.jpg,S0049,monkey_prosimian
ZJ000613,train_features/ZJ000613.jpg,S0085,civet_genet
ZJ000614,train_features/ZJ000614.jpg,S0023,hog
ZJ000615,train_features/ZJ000615.jpg,S0101,hog
ZJ000616,train_features/ZJ000616.jpg,S0105,leopard
ZJ000617,train_features/ZJ000617.jpg,S0053,antelope_duiker
ZJ000618,train_features/ZJ000618.jpg,S0164,rodent
ZJ000619,train_features/ZJ000619.jpg,S0096,leopard
ZJ000620,train_features/ZJ000620.jpg,S0175,blank
ZJ000621,train_features/ZJ000621.jpg,S0022,blank
ZJ000622,train_features/ZJ000622.jpg,S0098,leopard
ZJ000623,train_features/ZJ000623.jpg,S0026,bird
ZJ000624,train_features/ZJ000624.jpg,S0036,rodent
ZJ000625,train_features/ZJ000625.jpg,S0183,blank
ZJ000626,train_features/ZJ000626.jpg,S0163,blank
ZJ000627,train_features/ZJ000627.jpg,S0062,rodent
ZJ000628,train_features/ZJ000628.jpg,S0186,civet_genet
ZJ000629,train_features/ZJ000629.jpg,S0060,blank
ZJ000630,train_features/ZJ000630.jpg,S0063,antelope_duiker
ZJ000631,train_features/ZJ000631.jpg,S0060,antelope_duiker
ZJ000632,train_features/ZJ000632.jpg,S0059,rodent
ZJ000633,train_features/ZJ000633.jpg,S0059,leopard
ZJ000634,train_features/ZJ000634.jpg,S0183,blank
ZJ000635,train_features/ZJ000635.jpg,S0139,hog
ZJ000636,train_features/ZJ000636.jpg,S0001,leopard
ZJ000637,train_features/ZJ000637.jpg,S0149,blank
ZJ000638,train_features/ZJ000638.jpg,S0068,blank
ZJ000639,train_features/ZJ000639.jpg,S0156,hog
ZJ000640,train_features/ZJ000640.jpg,S0042,blank
ZJ000641,train_features/ZJ000641.jpg,S0110,bird
ZJ000642,train_features/ZJ000642.jpg,S0060,civet_genet
ZJ000643,train_features/ZJ000643.jpg,S0014,leopard
ZJ000644,train_features/ZJ000644.jpg,S0080,rodent
ZJ000645,train_features/ZJ000645.jpg,S0008,antelope_duiker
ZJ000646,train_features/ZJ000646.jpg,S0123,antelope_duiker
ZJ000647,train_features/ZJ000647.jpg,S0060,civet_genet
ZJ000648,train_features/ZJ000648.jpg,S0184,civet_genet
ZJ000649,train_features/ZJ000649.jpg,S0164,antelope_duiker
ZJ000650,train_features/ZJ000650.jpg,S0101,civet_genet
ZJ000651,train_features/ZJ000651.jpg,S0009,blank
ZJ000652,train_features/ZJ000652.jpg,S0014,hog
ZJ000653,train_features/ZJ000653.jpg,S0136,monkey_prosimian
ZJ000654,train_features/ZJ000654.jpg,S0051,blank
ZJ000655,train_features/ZJ000655.jpg,S0136,monkey_prosimian
ZJ000656,train_features/ZJ000656.jpg,S0120,bird
ZJ000657,train_features/ZJ000657.jpg,S0123,antelope_duiker
ZJ000658,train_features/ZJ000658.jpg,S0063,monkey_prosimian
ZJ000659,train_features/ZJ000659.jpg,S0088,rodent
ZJ000660,train_features/ZJ000660.jpg,S0060,civet_genet
ZJ000661,train_features/ZJ000661.jpg,S0038,leopard
ZJ000662,train_features/ZJ000662.jpg,S0047,antelope_duiker
ZJ000663,train_features/ZJ000663.jpg,S0172,blank
ZJ000664,train_features/ZJ000664.jpg,S0030,civet_genet
ZJ000665,train_features/ZJ000665.jpg,S0021,bird
ZJ000666,train_features/ZJ000666.jpg,S0002,rodent
ZJ000667,train_features/ZJ000667.jpg,S0063,blank
ZJ000668,train_features/ZJ000668.jpg,S0005,monkey_prosimian
ZJ000669,train_features/ZJ000669.jpg,S0036,leopard
ZJ000670,train_features/ZJ000670.jpg,S0186,civet_genet
ZJ000671,train_features/ZJ000671.jpg,S0009,rodent
ZJ000672,train_features/ZJ000672.jpg,S0123,antelope_duiker
ZJ000673,train_features/ZJ000673.jpg,S0023,leopard
ZJ000674,train_features/ZJ000674.jpg,S0051,antelope_duiker
ZJ000675,train_features/ZJ000675.jpg,S0136,monkey_prosimian
ZJ000676,train_features/ZJ000676.jpg,S0009,blank
ZJ000677,train_features/ZJ000677.jpg,S0020,civet_genet
ZJ000678,train_features/ZJ000678.jpg,S0009,hog
ZJ000679,train_features/ZJ000679.jpg,S0014,antelope_duiker
ZJ000680,train_features/ZJ000680.jpg,S0038,leopard
ZJ000681,train_features/ZJ000681.jpg,S0110,rodent
ZJ000682,train_features/ZJ000682.jpg,S0084,leopard
ZJ000683,train_features/ZJ000683.jpg,S0117,blank
ZJ000684,train_features/ZJ000684.jpg,S0080,monkey_prosimian
ZJ000685,train_features/ZJ000685.jpg,S0070,civet_genet
ZJ000686,train_features/ZJ000686.jpg,S0060,civet_genet
ZJ000687,train_features/ZJ000687.jpg,S0043,leopard
ZJ000688,train_features/ZJ000688.jpg,S0009,blank
ZJ000689,train_features/ZJ000689.jpg,S0030,civet_genet
ZJ000690,train_features/ZJ000690.jpg,S0096,leopard
ZJ000691,train_features/ZJ000691.jpg,S0093,blank
ZJ000692,train_features/ZJ000692.jpg,S0043,leopard
ZJ000693,train_features/ZJ000693.jpg,S0120,bird
ZJ000694,train_features/ZJ000694.jpg,S0073,hog
ZJ000695,train_features/ZJ000695.jpg,S0088,blank
ZJ000696,train_features/ZJ000696.jpg,S0108,monkey_prosimian
ZJ000697,train_features/ZJ000697.jpg,S0123,antelope_duiker
ZJ000698,train_features/ZJ000698.jpg,S0073,hog
ZJ000699,train_features/ZJ000699.jpg,S0071,bird
ZJ000700,train_features/ZJ000700.jpg,S0060,monkey_prosimian
ZJ000701,train_features/ZJ000701.jpg,S0171,blank
ZJ000702,train_features/ZJ000702.jpg,S0059,bird
ZJ000703,train_features/ZJ000703.jpg,S0036,leopard
ZJ000704,train_features/ZJ000704.jpg,S0008,blank
ZJ000705,train_features/ZJ000705.jpg,S0051,antelope_duiker
ZJ000706,train_features/ZJ000706.jpg,S0141,bird
ZJ000707,train_features/ZJ000707.jpg,S0071,leopard
ZJ000708,train_features/ZJ000708.jpg,S0070,rodent
ZJ000709,train_features/ZJ000709.jpg,S0169,antelope_duiker
ZJ000710,train_features/ZJ000710.jpg,S0031,monkey_prosimian
ZJ000711,train_features/ZJ000711.jpg,S0020,rodent
ZJ000712,train_features/ZJ000712.jpg,S0053,antelope_duiker
ZJ000713,train_features/ZJ000713.jpg,S0063,antelope_duiker
ZJ000714,train_features/ZJ000714.jpg,S0136,monkey_prosimian
ZJ000715,train_features/ZJ000715.jpg,S0120,bird
ZJ000716,train_features/ZJ000716.jpg,S0159,hog
ZJ000717,train_features/ZJ000717.jpg,S0023,leopard
ZJ000718,train_features/ZJ000718.jpg,S0070,monkey_prosimian
ZJ000719,train_features/ZJ000719.jpg,S0063,antelope_duiker
ZJ000720,train_features/ZJ000720.jpg,S0060,civet_genet
ZJ000721,train_features/ZJ000721.jpg,S0036,rodent
ZJ000722,train_features/ZJ000722.jpg,S0031,antelope_duiker
ZJ000723,train_features/ZJ000723.jpg,S0014,hog
ZJ000724,train_features/ZJ000724.jpg,S0003,bird
ZJ000725,train_features/ZJ000725.jpg,S0003,blank
ZJ000726,train_features/ZJ000726.jpg,S0062,antelope_duiker
ZJ000727,train_features/ZJ000727.jpg,S0146,monkey_prosimian
ZJ000728,train_features/ZJ000728.jpg,S0155,leopard
ZJ000729,train_features/ZJ000729.jpg,S0022,blank
ZJ000730,train_features/ZJ000730.jpg,S0038,leopard
ZJ000731,train_features/ZJ000731.jpg,S0027,leopard
ZJ000732,train_features/ZJ000732.jpg,S0197,monkey_prosimian
ZJ000733,train_features/ZJ000733.jpg,S0014,hog
ZJ000734,train_features/ZJ000734.jpg,S0070,blank
ZJ000735,train_features/ZJ000735.jpg,S0035,monkey_prosimian
ZJ000736,train_features/ZJ000736.jpg,S0028,hog
ZJ000737,train_features/ZJ000737.jpg,S0060,blank
ZJ000738,train_features/ZJ000738.jpg,S0120,hog
ZJ000739,train_features/ZJ000739.jpg,S0043,rodent
ZJ000740,train_features/ZJ000740.jpg,S0083,leopard
ZJ000741,train_features/ZJ000741.jpg,S0080,blank
ZJ000742,train_features/ZJ000742.jpg,S0089,monkey_prosimian
ZJ000743,train_features/ZJ000743.jpg,S0060,civet_genet
ZJ000744,train_features/ZJ000744.jpg,S0062,rodent
ZJ000745,train_features/ZJ000745.jpg,S0060,civet_genet
ZJ000746,train_features/ZJ000746.jpg,S0164,antelope_duiker
ZJ000747,train_features/ZJ000747.jpg,S0009,bird
ZJ000748,train_features/ZJ000748.jpg,S0093,antelope_duiker
ZJ000749,train_features/ZJ000749.jpg,S0159,hog
ZJ000750,train_features/ZJ000750.jpg,S0108,antelope_duiker
ZJ000751,train_features/ZJ000751.jpg,S0081,civet_genet
ZJ000752,train_features/ZJ000752.jpg,S0085,leopard
ZJ000753,train_features/ZJ000753.jpg,S0009,monkey_prosimian
ZJ000754,train_features/ZJ000754.jpg,S0060,civet_genet
ZJ000755,train_features/ZJ000755.jpg,S0175,leopard
ZJ000756,train_features/ZJ000756.jpg,S0125,blank
ZJ000757,train_features/ZJ000757.jpg,S0120,rodent
ZJ000758,train_features/ZJ000758.jpg,S0139,hog
ZJ000759,train_features/ZJ000759.jpg,S0130,blank
ZJ000760,train_features/ZJ000760.jpg,S0053,monkey_prosimian
ZJ000761,train_features/ZJ000761.jpg,S0163,monkey_prosimian
ZJ000762,train_features/ZJ000762.jpg,S0059,rodent
ZJ000763,train_features/ZJ000763.jpg,S0169,antelope_duiker
ZJ000764,train_features/ZJ000764.jpg,S0036,rodent
ZJ000765,train_features/ZJ000765.jpg,S0059,monkey_prosimian
ZJ000766,train_features/ZJ000766.jpg,S0031,antelope_duiker
ZJ000767,train_features/ZJ000767.jpg,S0077,antelope_duiker
ZJ000768,train_features/ZJ000768.jpg,S0008,monkey_prosimian
ZJ000769,train_features/ZJ000769.jpg,S0060,civet_genet
ZJ000770,train_features/ZJ000770.jpg,S0060,civet_genet
ZJ000771,train_features/ZJ000771.jpg,S0096,leopard
ZJ000772,train_features/ZJ000772.jpg,S0023,leopard
ZJ000773,train_features/ZJ000773.jpg,S0060,civet_genet
ZJ000774,train_features/ZJ000774.jpg,S0193,blank
ZJ000775,train_features/ZJ000775.jpg,S0031,antelope_duiker
ZJ000776,train_features/ZJ000776.jpg,S0080,monkey_prosimian
ZJ000777,train_features/ZJ000777.jpg,S0186,civet_genet
ZJ000778,train_features/ZJ000778.jpg,S0186,civet_genet
ZJ000779,train_features/ZJ000779.jpg,S0167,monkey_prosimian
ZJ000780,train_features/ZJ000780.jpg,S0095,bird
ZJ000781,train_features/ZJ000781.jpg,S0014,monkey_prosimian
ZJ000782,train_features/ZJ000782.jpg,S0023,leopard
ZJ000783,train_features/ZJ000783.jpg,S0059,rodent
ZJ000784,train_features/ZJ000784.jpg,S0069,rodent
ZJ000785,train_features/ZJ000785.jpg,S0084,leopard
ZJ000786,train_features/ZJ000786.jpg,S0120,rodent
ZJ000787,train_features/ZJ000787.jpg,S0009,rodent
ZJ000788,train_features/ZJ000788.jpg,S0159,antelope_duiker
ZJ000789,train_features/ZJ000789.jpg,S0059,rodent
ZJ000790,train_features/ZJ000790.jpg,S0121,monkey_prosimian
ZJ000791,train_features/ZJ000791.jpg,S0088,blank
ZJ000792,train_features/ZJ000792.jpg,S0175,leopard
ZJ000793,train_features/ZJ000793.jpg,S0101,civet_genet
ZJ000794,train_features/ZJ000794.jpg,S0009,hog
ZJ000795,train_features/ZJ000795.jpg,S0060,civet_genet
ZJ000796,train_features/ZJ000796.jpg,S0023,blank
ZJ000797,train_features/ZJ000797.jpg,S0136,monkey_prosimian
ZJ000798,train_features/ZJ000798.jpg,S0049,antelope_duiker
ZJ000799,train_features/ZJ000799.jpg,S0017,antelope_duiker
ZJ000800,train_features/ZJ000800.jpg,S0025,rodent
ZJ000801,train_features/ZJ000801.jpg,S0101,bird
ZJ000802,train_features/ZJ000802.jpg,S0074,bird
ZJ000803,train_features/ZJ000803.jpg,S0020,blank
ZJ000804,train_features/ZJ000804.jpg,S0141,bird
ZJ000805,train_features/ZJ000805.jpg,S0147,rodent
ZJ000806,train_features/ZJ000806.jpg,S0137,antelope_duiker
ZJ000807,train_features/ZJ000807.jpg,S0179,blank
ZJ000808,train_features/ZJ000808.jpg,S0083,bird
ZJ000809,train_features/ZJ000809.jpg,S0047,blank
ZJ000810,train_features/ZJ000810.jpg,S0059,rodent
ZJ000811,train_features/ZJ000811.jpg,S0095,hog
ZJ000812,train_features/ZJ000812.jpg,S0112,leopard
ZJ000813,train_features/ZJ000813.jpg,S0096,leopard
ZJ000814,train_features/ZJ000814.jpg,S0024,leopard
ZJ000815,train_features/ZJ000815.jpg,S0096,leopard
ZJ000816,train_features/ZJ000816.jpg,S0060,civet_genet
ZJ000817,train_features/ZJ000817.jpg,S0170,hog
ZJ000818,train_features/ZJ000818.jpg,S0022,blank
ZJ000819,train_features/ZJ000819.jpg,S0009,bird
ZJ000820,train_features/ZJ000820.jpg,S0049,civet_genet
ZJ000821,train_features/ZJ000821.jpg,S0015,monkey_prosimian
ZJ000822,train_features/ZJ000822.jpg,S0021,antelope_duiker
ZJ000823,train_features/ZJ000823.jpg,S0130,rodent
ZJ000824,train_features/ZJ000824.jpg,S0085,civet_genet
ZJ000825,train_features/ZJ000825.jpg,S0008,rodent
ZJ000826,train_features/ZJ000826.jpg,S0027,monkey_prosimian
ZJ000827,train_features/ZJ000827.jpg,S0190,blank
ZJ000828,train_features/ZJ000828.jpg,S0095,hog
ZJ000829,train_features/ZJ000829.jpg,S0074,bird
ZJ000830,train_features/ZJ000830.jpg,S0120,monkey_prosimian
ZJ000831,train_features/ZJ000831.jpg,S0061,blank
ZJ000832,train_features/ZJ000832.jpg,S0141,bird
ZJ000833,train_features/ZJ000833.jpg,S0137,blank
ZJ000834,train_features/ZJ000834.jpg,S0069,monkey_prosimian
ZJ000835,train_features/ZJ000835.jpg,S0029,monkey_prosimian
ZJ000836,train_features/ZJ000836.jpg,S0026,monkey_prosimian
ZJ000837,train_features/ZJ000837.jpg,S0186,bird
ZJ000838,train_features/ZJ000838.jpg,S0060,blank
ZJ000839,train_features/ZJ000839.jpg,S0060,civet_genet
ZJ000840,train_features/ZJ000840.jpg,S0030,civet_genet
ZJ000841,train_features/ZJ000841.jpg,S0089,monkey_prosimian
ZJ000842,train_features/ZJ000842.jpg,S0139,rodent
ZJ000843,train_features/ZJ000843.jpg,S0172,blank
ZJ000844,train_features/ZJ000844.jpg,S0063,rodent
ZJ000845,train_features/ZJ000845.jpg,S0003,monkey_prosimian
ZJ000846,train_features/ZJ000846.jpg,S0073,hog
ZJ000847,train_features/ZJ000847.jpg,S0188,blank
