id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true
ZJ000211,train_features/ZJ000211.jpg,S0136,0.0,0.5,animal,0.5,"[0.4437, 0.8222, 0.1187, 0.1305]",True
ZJ000212,train_features/ZJ000212.jpg,S0069,3.0,0.469,animal,0.469,"[0.1697, 0.8629, 0.1562, 0.08518]",True
ZJ000213,train_features/ZJ000213.jpg,S0153,4.0,0.371,animal,0.371,"[0, 0, 1.0, 0.9972]",True
ZJ000214,train_features/ZJ000214.jpg,S0069,3.0,0.849,animal,0.849,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ000215,train_features/ZJ000215.jpg,S0025,4.0,0.594,animal,0.594,"[0.001562, 0.4611, 0.725, 0.5361]",True
ZJ000216,train_features/ZJ000216.jpg,S0061,1.0,0.351,animal,0.351,"[0.6052, 0.4203, 0.08958, 0.1185]",True
ZJ000217,train_features/ZJ000217.jpg,S0002,4.0,0.091,animal,0.091,"[0, 0.7166, 0.1406, 0.1305]",True
ZJ000218,train_features/ZJ000218.jpg,S0060,2.0,0.0355,animal,0.0355,"[0.6322, 0.5777, 0.1833, 0.1666]",True
ZJ000219,train_features/ZJ000219.jpg,S0080,1.0,0.0147,animal,0.0147,"[0.1124, 0.4416, 0.1, 0.1666]",True
ZJ000220,train_features/ZJ000220.jpg,S0144,4.0,0.87,animal,0.87,"[0.1114, 0.4407, 0.1395, 0.3572]",True
ZJ000221,train_features/ZJ000221.jpg,S0032,3.0,0.568,animal,0.568,"[0.3562, 0.5083, 0.08593, 0.1194]",True
ZJ000222,train_features/ZJ000222.jpg,S0060,2.0,0.917,animal,0.917,"[0.5739, 0.4777, 0.301, 0.4166]",True
ZJ000223,train_features/ZJ000223.jpg,S0147,2.0,0.074,animal,0.074,"[0.1859, 0.7388, 0.5578, 0.2166]",True
ZJ000224,train_features/ZJ000224.jpg,S0023,2.0,0.314,animal,0.314,"[0.3328, 0.6749, 0.1156, 0.075]",True
ZJ000225,train_features/ZJ000225.jpg,S0120,2.0,0.405,animal,0.405,"[0.1895, 0.3666, 0.1406, 0.1296]",True
ZJ000226,train_features/ZJ000226.jpg,S0031,2.0,0.528,animal,0.528,"[0.1578, 0.7194, 0.08281, 0.1361]",True
ZJ000227,train_features/ZJ000227.jpg,S0013,3.0,0.7,animal,0.7,"[0.2624, 0.5027, 0.3234, 0.3527]",True
ZJ000228,train_features/ZJ000228.jpg,S0104,1.0,0.642,animal,0.642,"[0.3531, 0.6138, 0.09218, 0.2888]",True
ZJ000229,train_features/ZJ000229.jpg,S0083,2.0,0.588,animal,0.588,"[0, 0.001851, 0.4677, 0.9666]",True
ZJ000230,train_features/ZJ000230.jpg,S0063,1.0,0.954,animal,0.954,"[0.1499, 0.4833, 0.3416, 0.3481]",True
ZJ000231,train_features/ZJ000231.jpg,S0022,0.0,0.883,animal,0.883,"[0.875, 0.5305, 0.125, 0.4694]",True
ZJ000232,train_features/ZJ000232.jpg,S0175,4.0,0.00955,animal,0.00955,"[0.4027, 0.3541, 0.5472, 0.3583]",True
ZJ000233,train_features/ZJ000233.jpg,S0035,3.0,0.184,animal,0.184,"[0, 0.4138, 0.05624, 0.3888]",True
ZJ000234,train_features/ZJ000234.jpg,S0186,4.0,0.698,animal,0.698,"[0.7958, 0.6444, 0.1927, 0.2759]",True
ZJ000235,train_features/ZJ000235.jpg,S0022,0.0,0.242,animal,0.242,"[0, 0.6611, 0.239, 0.3361]",True
ZJ000236,train_features/ZJ000236.jpg,S0014,4.0,0.0558,animal,0.0558,"[0.1734, 0.02222, 0.8249, 0.975]",True
ZJ000237,train_features/ZJ000237.jpg,S0031,2.0,0.484,animal,0.484,"[0, 0.6027, 0.2437, 0.3972]",True
ZJ000238,train_features/ZJ000238.jpg,S0136,0.0,0.821,animal,0.821,"[0.6078, 0.8305, 0.2968, 0.125]",True
ZJ000239,train_features/ZJ000239.jpg,S0120,2.0,0.736,animal,0.736,"[0.2541, 0.07407, 0.1687, 0.4259]",True
ZJ000240,train_features/ZJ000240.jpg,S0186,4.0,0.836,animal,0.836,"[0.1333, 0.5925, 0.276, 0.1907]",True
ZJ000241,train_features/ZJ000241.jpg,S0185,0.0,,,,,False
ZJ000242,train_features/ZJ000242.jpg,S0070,1.0,0.556,animal,0.556,"[0.5822, 0.7518, 0.2218, 0.1981]",True
ZJ000243,train_features/ZJ000243.jpg,S0030,1.0,0.344,animal,0.344,"[0.7395, 0.6703, 0.07916, 0.07037]",True
ZJ000244,train_features/ZJ000244.jpg,S0038,1.0,0.00591,animal,0.00591,"[0.7854, 0.4524, 0.2145, 0.5475]",True
ZJ000245,train_features/ZJ000245.jpg,S0026,0.0,0.866,animal,0.866,"[0.6625, 0.5333, 0.3375, 0.2444]",True
ZJ000246,train_features/ZJ000246.jpg,S0002,4.0,0.551,animal,0.551,"[0.2218, 0.7611, 0.07187, 0.1472]",True
ZJ000247,train_features/ZJ000247.jpg,S0069,3.0,0.0362,animal,0.0362,"[0.5156, 0, 0.1395, 0.9666]",True
ZJ000248,train_features/ZJ000248.jpg,S0176,1.0,0.188,animal,0.188,"[0.1805, 0.3291, 0.1361, 0.2083]",True
ZJ000249,train_features/ZJ000249.jpg,S0159,2.0,0.106,animal,0.106,"[0.4437, 0.6416, 0.075, 0.1666]",True
ZJ000250,train_features/ZJ000250.jpg,S0036,0.0,,,,,False
ZJ000251,train_features/ZJ000251.jpg,S0120,2.0,0.788,animal,0.788,"[0.3812, 0.6601, 0.275, 0.3029]",True
ZJ000252,train_features/ZJ000252.jpg,S0050,1.0,,,,,False
ZJ000253,train_features/ZJ000253.jpg,S0096,3.0,0.446,animal,0.446,"[0.2546, 0.4749, 0.1812, 0.5222]",True
ZJ000254,train_features/ZJ000254.jpg,S0063,1.0,0.981,animal,0.981,"[0, 0.424, 0.4572, 0.5444]",True
ZJ000255,train_features/ZJ000255.jpg,S0004,2.0,0.409,person,0.409,"[0.9218, 0.6722, 0.07812, 0.2638]",True
ZJ000256,train_features/ZJ000256.jpg,S0070,1.0,0.778,animal,0.778,"[0.5812, 0.8277, 0.2489, 0.1407]",True
ZJ000257,train_features/ZJ000257.jpg,S0008,4.0,0.279,animal,0.279,"[0, 0.6361, 0.2046, 0.3]",True
ZJ000258,train_features/ZJ000258.jpg,S0060,2.0,0.596,animal,0.596,"[0.3968, 0.5518, 0.1031, 0.2074]",True
ZJ000259,train_features/ZJ000259.jpg,S0096,3.0,0.0622,animal,0.0622,"[0.5859, 0.3527, 0.05624, 0.1638]",True
ZJ000260,train_features/ZJ000260.jpg,S0022,0.0,0.579,animal,0.579,"[0.2546, 0.525, 0.1187, 0.15]",True
ZJ000261,train_features/ZJ000261.jpg,S0089,3.0,0.0358,animal,0.0358,"[0, 0.7777, 0.125, 0.1749]",True
ZJ000262,train_features/ZJ000262.jpg,S0008,4.0,0.836,animal,0.836,"[0, 0.6277, 0.2093, 0.3249]",True
ZJ000263,train_features/ZJ000263.jpg,S0088,1.0,0.899,animal,0.899,"[0.5375, 0.4, 0.1203, 0.3111]",True
ZJ000264,train_features/ZJ000264.jpg,S0049,3.0,0.858,animal,0.858,"[0.7406, 0.5222, 0.1843, 0.2916]",True
ZJ000265,train_features/ZJ000265.jpg,S0027,3.0,0.76,animal,0.76,"[0.1015, 0.2111, 0.2093, 0.2416]",True
ZJ000266,train_features/ZJ000266.jpg,S0016,1.0,0.762,animal,0.762,"[0.2864, 0.4166, 0.125, 0.5296]",True
ZJ000267,train_features/ZJ000267.jpg,S0137,2.0,0.00657,animal,0.00657,"[0.3593, 0.4388, 0.3437, 0.5138]",True
ZJ000268,train_features/ZJ000268.jpg,S0059,4.0,0.865,animal,0.865,"[0.8239, 0.6648, 0.09062, 0.3037]",True
ZJ000269,train_features/ZJ000269.jpg,S0009,0.0,0.522,animal,0.522,"[0.2937, 0.6055, 0.2, 0.1861]",True
ZJ000270,train_features/ZJ000270.jpg,S0069,3.0,0.886,animal,0.886,"[0, 0.6685, 0.1333, 0.2981]",True
ZJ000271,train_features/ZJ000271.jpg,S0025,4.0,0.899,animal,0.899,"[0.3671, 0.3833, 0.2109, 0.1916]",True
ZJ000272,train_features/ZJ000272.jpg,S0008,4.0,0.21,animal,0.21,"[0, 0.6361, 0.2046, 0.3166]",True
ZJ000273,train_features/ZJ000273.jpg,S0069,3.0,0.713,animal,0.713,"[0.4177, 0.5333, 0.1864, 0.224]",True
ZJ000274,train_features/ZJ000274.jpg,S0096,3.0,0.519,animal,0.519,"[0.5859, 0.3472, 0.05781, 0.1694]",True
ZJ000275,train_features/ZJ000275.jpg,S0093,1.0,0.791,animal,0.791,"[0.3583, 0.574, 0.2666, 0.3962]",True
ZJ000276,train_features/ZJ000276.jpg,S0123,0.0,0.021,animal,0.021,"[0.7953, 0.1222, 0.08281, 0.2472]",True
ZJ000277,train_features/ZJ000277.jpg,S0018,3.0,0.876,animal,0.876,"[0.6968, 0.8666, 0.07187, 0.1018]",True
ZJ000278,train_features/ZJ000278.jpg,S0060,2.0,0.78,animal,0.78,"[0.5562, 0.6388, 0.3104, 0.2648]",True
ZJ000279,train_features/ZJ000279.jpg,S0071,1.0,,,,,False
ZJ000280,train_features/ZJ000280.jpg,S0127,3.0,,,,,False
ZJ000281,train_features/ZJ000281.jpg,S0136,0.0,0.873,animal,0.873,"[0.575, 0.8472, 0.3656, 0.1055]",True
ZJ000282,train_features/ZJ000282.jpg,S0147,2.0,0.511,animal,0.511,"[0.1203, 0.8055, 0.189, 0.125]",True
ZJ000283,train_features/ZJ000283.jpg,S0060,2.0,0.945,animal,0.945,"[0, 0.6333, 0.4187, 0.3351]",True
ZJ000284,train_features/ZJ000284.jpg,S0081,1.0,0.908,animal,0.908,"[0, 0.7592, 0.0927, 0.2074]",True
ZJ000285,train_features/ZJ000285.jpg,S0133,0.0,0.219,animal,0.219,"[0.1578, 0.7, 0.4656, 0.3]",True
ZJ000286,train_features/ZJ000286.jpg,S0061,1.0,0.00589,animal,0.00589,"[0.3343, 0.674, 0.2125, 0.1407]",True
ZJ000287,train_features/ZJ000287.jpg,S0136,0.0,,,,,False
ZJ000288,train_features/ZJ000288.jpg,S0008,4.0,0.796,animal,0.796,"[0, 0.625, 0.2093, 0.3249]",True
ZJ000289,train_features/ZJ000289.jpg,S0031,2.0,0.925,animal,0.925,"[0.07656, 0.4166, 0.3781, 0.5]",True
ZJ000290,train_features/ZJ000290.jpg,S0059,4.0,0.82,animal,0.82,"[0.6979, 0.8962, 0.127, 0.07407]",True
ZJ000291,train_features/ZJ000291.jpg,S0071,1.0,0.961,animal,0.961,"[0.1229, 0.4092, 0.2937, 0.5037]",True
ZJ000292,train_features/ZJ000292.jpg,S0130,4.0,0.767,animal,0.767,"[0.02343, 0.3361, 0.1203, 0.4388]",True
ZJ000293,train_features/ZJ000293.jpg,S0038,1.0,0.0841,animal,0.0841,"[0.8427, 0.737, 0.1145, 0.187]",True
ZJ000294,train_features/ZJ000294.jpg,S0036,0.0,0.106,animal,0.106,"[0.4625, 0.8527, 0.1437, 0.1027]",True
ZJ000295,train_features/ZJ000295.jpg,S0130,4.0,0.2,animal,0.2,"[0.2515, 0.8055, 0.3937, 0.15]",True
ZJ000296,train_features/ZJ000296.jpg,S0022,0.0,0.394,animal,0.394,"[0, 0.6611, 0.2374, 0.3388]",True
ZJ000297,train_features/ZJ000297.jpg,S0036,0.0,0.761,animal,0.761,"[0, 0.5638, 0.1796, 0.2944]",True
ZJ000298,train_features/ZJ000298.jpg,S0077,1.0,0.0734,animal,0.0734,"[0, 0.6666, 0.02968, 0.1305]",True
ZJ000299,train_features/ZJ000299.jpg,S0146,1.0,0.508,animal,0.508,"[0.1468, 0.7044, 0.08906, 0.1701]",True
ZJ000300,train_features/ZJ000300.jpg,S0051,4.0,0.948,animal,0.948,"[0.07395, 0.4481, 0.4645, 0.3277]",True
ZJ000301,train_features/ZJ000301.jpg,S0097,3.0,0.0181,animal,0.0181,"[0.003125, 0.01111, 0.9937, 0.975]",True
ZJ000302,train_features/ZJ000302.jpg,S0097,3.0,0.643,animal,0.643,"[0.5671, 0.4277, 0.1781, 0.3194]",True
ZJ000303,train_features/ZJ000303.jpg,S0070,1.0,0.793,animal,0.793,"[0.152, 0.5648, 0.08749, 0.1462]",True
ZJ000304,train_features/ZJ000304.jpg,S0120,2.0,0.925,animal,0.925,"[0.6135, 0.1999, 0.09062, 0.2351]",True
ZJ000305,train_features/ZJ000305.jpg,S0030,1.0,0.483,animal,0.483,"[0.4093, 0.574, 0.5906, 0.3962]",True
ZJ000306,train_features/ZJ000306.jpg,S0130,4.0,0.529,animal,0.529,"[0.3203, 0.5805, 0.1296, 0.2472]",True
ZJ000307,train_features/ZJ000307.jpg,S0008,4.0,0.242,animal,0.242,"[0, 0.6972, 0.2203, 0.2555]",True
ZJ000308,train_features/ZJ000308.jpg,S0060,2.0,0.073,animal,0.073,"[0.3104, 0.5796, 0.1895, 0.1648]",True
ZJ000309,train_features/ZJ000309.jpg,S0008,4.0,0.576,animal,0.576,"[0.7796, 0.3888, 0.189, 0.275]",True
ZJ000310,train_features/ZJ000310.jpg,S0095,2.0,0.965,animal,0.965,"[0, 0.3833, 0.2114, 0.587]",True
ZJ000311,train_features/ZJ000311.jpg,S0004,2.0,0.628,animal,0.628,"[0.1171, 0.7388, 0.2249, 0.1833]",True
ZJ000312,train_features/ZJ000312.jpg,S0004,2.0,0.789,animal,0.789,"[0.2515, 0.7527, 0.1859, 0.2027]",True
ZJ000313,train_features/ZJ000313.jpg,S0089,3.0,0.888,animal,0.888,"[0.6562, 0.7249, 0.3437, 0.2277]",True
ZJ000314,train_features/ZJ000314.jpg,S0049,3.0,0.976,animal,0.976,"[0, 0.1499, 0.7015, 0.8027]",True
ZJ000315,train_features/ZJ000315.jpg,S0080,1.0,0.064,animal,0.064,"[0.6062, 0.3999, 0.2187, 0.3833]",True
ZJ000316,train_features/ZJ000316.jpg,S0003,2.0,,,,,False
ZJ000317,train_features/ZJ000317.jpg,S0069,3.0,0.598,animal,0.598,"[0.4583, 0, 0.1031, 0.9685]",True
ZJ000318,train_features/ZJ000318.jpg,S0081,1.0,0.569,animal,0.569,"[0.3802, 0.6296, 0.0677, 0.05]",True
ZJ000319,train_features/ZJ000319.jpg,S0043,3.0,0.678,animal,0.678,"[0.6281, 0, 0.3718, 0.9527]",True
ZJ000320,train_features/ZJ000320.jpg,S0051,4.0,0.701,animal,0.701,"[0.4614, 0.3092, 0.2135, 0.1888]",True
ZJ000321,train_features/ZJ000321.jpg,S0137,2.0,0.416,animal,0.416,"[0.3531, 0.4444, 0.5921, 0.5083]",True
ZJ000322,train_features/ZJ000322.jpg,S0046,2.0,,,,,False
ZJ000323,train_features/ZJ000323.jpg,S0080,1.0,0.0681,animal,0.0681,"[0.7312, 0.425, 0.06875, 0.06666]",True
ZJ000324,train_features/ZJ000324.jpg,S0130,4.0,0.0142,animal,0.0142,"[0.2734, 0.4638, 0.1656, 0.2555]",True
ZJ000325,train_features/ZJ000325.jpg,S0027,3.0,0.774,animal,0.774,"[0.1062, 0.09722, 0.4859, 0.9027]",True
ZJ000326,train_features/ZJ000326.jpg,S0016,1.0,0.409,animal,0.409,"[0.5729, 0.6111, 0.2156, 0.2018]",True
ZJ000327,train_features/ZJ000327.jpg,S0155,1.0,0.00922,animal,0.00922,"[0.6427, 0.1029, 0.05312, 0.1495]",True
ZJ000328,train_features/ZJ000328.jpg,S0059,4.0,0.884,animal,0.884,"[0.8739, 0.05555, 0.126, 0.6351]",True
ZJ000329,train_features/ZJ000329.jpg,S0030,1.0,0.297,animal,0.297,"[0.4947, 0.5388, 0.08541, 0.1333]",True
ZJ000330,train_features/ZJ000330.jpg,S0120,2.0,0.0815,animal,0.0815,"[0.4968, 0.5, 0.08229, 0.2055]",True
ZJ000331,train_features/ZJ000331.jpg,S0014,4.0,0.881,animal,0.881,"[0.5453, 0.4555, 0.2187, 0.3666]",True
ZJ000332,train_features/ZJ000332.jpg,S0150,3.0,0.757,animal,0.757,"[0, 0.5611, 0.3656, 0.3916]",True
ZJ000333,train_features/ZJ000333.jpg,S0186,4.0,0.956,animal,0.956,"[0.05833, 0.2018, 0.2552, 0.7666]",True
ZJ000334,train_features/ZJ000334.jpg,S0172,0.0,0.139,animal,0.139,"[0.1305, 0.7166, 0.1083, 0.1416]",True
ZJ000335,train_features/ZJ000335.jpg,S0063,1.0,0.983,animal,0.983,"[0.5927, 0.3407, 0.4072, 0.6277]",True
ZJ000336,train_features/ZJ000336.jpg,S0001,0.0,0.775,animal,0.775,"[0.5015, 0.8472, 0.114, 0.1083]",True
ZJ000337,train_features/ZJ000337.jpg,S0060,2.0,0.637,animal,0.637,"[0.3822, 0.6185, 0.2135, 0.1814]",True
ZJ000338,train_features/ZJ000338.jpg,S0001,0.0,0.109,animal,0.109,"[0, 0, 0.9453, 0.9555]",True
ZJ000339,train_features/ZJ000339.jpg,S0161,2.0,0.65,animal,0.65,"[0.7906, 0.4666, 0.1015, 0.2083]",True
ZJ000340,train_features/ZJ000340.jpg,S0186,4.0,0.848,animal,0.848,"[0.6947, 0.5777, 0.3052, 0.3814]",True
ZJ000341,train_features/ZJ000341.jpg,S0127,3.0,,,,,False
ZJ000342,train_features/ZJ000342.jpg,S0164,4.0,0.65,animal,0.65,"[0.2888, 0.7041, 0.1777, 0.2958]",True
ZJ000343,train_features/ZJ000343.jpg,S0062,2.0,0.575,animal,0.575,"[0.2656, 0.6611, 0.226, 0.1555]",True
ZJ000344,train_features/ZJ000344.jpg,S0101,1.0,0.21,animal,0.21,"[0.07499, 0.5277, 0.06718, 0.08611]",True
ZJ000345,train_features/ZJ000345.jpg,S0051,4.0,0.732,animal,0.732,"[0.5729, 0.3444, 0.1052, 0.1296]",True
ZJ000346,train_features/ZJ000346.jpg,S0070,1.0,0.823,animal,0.823,"[0.2666, 0.7277, 0.1385, 0.2203]",True
ZJ000347,train_features/ZJ000347.jpg,S0035,3.0,0.723,animal,0.723,"[0.3265, 0.6166, 0.2546, 0.2583]",True
ZJ000348,train_features/ZJ000348.jpg,S0022,0.0,0.482,animal,0.482,"[0, 0.6583, 0.2374, 0.3416]",True
ZJ000349,train_features/ZJ000349.jpg,S0051,4.0,,,,,False
ZJ000350,train_features/ZJ000350.jpg,S0101,1.0,0.783,animal,0.783,"[0.2218, 0.3638, 0.3484, 0.3555]",True
ZJ000351,train_features/ZJ000351.jpg,S0127,3.0,,,,,False
ZJ000352,train_features/ZJ000352.jpg,S0020,4.0,0.91,animal,0.91,"[0.5531, 0.4777, 0.2552, 0.2722]",True
ZJ000353,train_features/ZJ000353.jpg,S0036,0.0,0.474,animal,0.474,"[0.1749, 0.5694, 0.1328, 0.1472]",True
ZJ000354,train_features/ZJ000354.jpg,S0049,3.0,0.908,animal,0.908,"[0, 0.3944, 0.3312, 0.3055]",True
ZJ000355,train_features/ZJ000355.jpg,S0062,2.0,0.834,animal,0.834,"[0.3812, 0.5925, 0.1177, 0.1222]",True
ZJ000356,train_features/ZJ000356.jpg,S0060,2.0,0.837,animal,0.837,"[0.2906, 0.8, 0.3614, 0.1685]",True
ZJ000357,train_features/ZJ000357.jpg,S0053,3.0,0.783,animal,0.783,"[0.651, 0.4777, 0.09791, 0.1481]",True
ZJ000358,train_features/ZJ000358.jpg,S0051,4.0,0.91,animal,0.91,"[0.5541, 0.3333, 0.1687, 0.1796]",True
ZJ000359,train_features/ZJ000359.jpg,S0031,2.0,0.0919,person,0.0919,"[0, 0, 0.1734, 0.9833]",True
ZJ000360,train_features/ZJ000360.jpg,S0059,4.0,0.918,animal,0.918,"[0.7937, 0.7703, 0.06875, 0.1981]",True
ZJ000361,train_features/ZJ000361.jpg,S0147,2.0,0.827,animal,0.827,"[0.1624, 0.7583, 0.2343, 0.1083]",True
ZJ000362,train_features/ZJ000362.jpg,S0014,4.0,0.906,animal,0.906,"[0, 0.3638, 0.8874, 0.6333]",True
ZJ000363,train_features/ZJ000363.jpg,S0008,4.0,0.116,animal,0.116,"[0, 0.6361, 0.2093, 0.3111]",True
ZJ000364,train_features/ZJ000364.jpg,S0133,0.0,0.601,animal,0.601,"[0.6468, 0.3638, 0.3531, 0.6333]",True
ZJ000365,train_features/ZJ000365.jpg,S0071,1.0,0.537,animal,0.537,"[0.2145, 0.4425, 0.05312, 0.1333]",True
ZJ000366,train_features/ZJ000366.jpg,S0062,2.0,0.909,animal,0.909,"[0.6197, 0.5018, 0.05208, 0.1833]",True
ZJ000367,train_features/ZJ000367.jpg,S0043,3.0,0.261,animal,0.261,"[0.9281, 0.5432, 0.07187, 0.4537]",True
ZJ000368,train_features/ZJ000368.jpg,S0035,3.0,0.888,animal,0.888,"[0.8421, 0.275, 0.1578, 0.5861]",True
ZJ000369,train_features/ZJ000369.jpg,S0062,2.0,0.77,animal,0.77,"[0.5083, 0.5388, 0.1791, 0.09629]",True
ZJ000370,train_features/ZJ000370.jpg,S0110,4.0,0.0621,animal,0.0621,"[0.7874, 0.7972, 0.08437, 0.1222]",True
ZJ000371,train_features/ZJ000371.jpg,S0063,1.0,0.0459,animal,0.0459,"[0.4687, 0.4111, 0.03541, 0.06481]",True
ZJ000372,train_features/ZJ000372.jpg,S0063,1.0,,,,,False
ZJ000373,train_features/ZJ000373.jpg,S0008,4.0,0.799,animal,0.799,"[0.001562, 0.6305, 0.2156, 0.3194]",True
ZJ000374,train_features/ZJ000374.jpg,S0123,0.0,0.944,animal,0.944,"[0.2624, 0.5722, 0.4859, 0.3805]",True
ZJ000375,train_features/ZJ000375.jpg,S0120,2.0,0.0602,animal,0.0602,"[0.6177, 0.3944, 0.2135, 0.3037]",True
ZJ000376,train_features/ZJ000376.jpg,S0036,0.0,0.863,animal,0.863,"[0.4843, 0.5701, 0.1171, 0.3671]",True
ZJ000377,train_features/ZJ000377.jpg,S0120,2.0,0.882,animal,0.882,"[0.6541, 0.274, 0.1385, 0.1629]",True
ZJ000378,train_features/ZJ000378.jpg,S0036,0.0,0.862,animal,0.862,"[0, 0.3701, 1.0, 0.6268]",True
ZJ000379,train_features/ZJ000379.jpg,S0060,2.0,0.832,animal,0.832,"[0.2874, 0.6148, 0.2031, 0.1796]",True
ZJ000380,train_features/ZJ000380.jpg,S0009,0.0,0.059,animal,0.059,"[0.725, 0.6916, 0.04843, 0.1138]",True
ZJ000381,train_features/ZJ000381.jpg,S0061,1.0,,,,,False
ZJ000382,train_features/ZJ000382.jpg,S0063,1.0,0.927,animal,0.927,"[0, 0.4981, 0.1687, 0.4481]",True
ZJ000383,train_features/ZJ000383.jpg,S0101,1.0,0.93,animal,0.93,"[0.02187, 0.3861, 0.5, 0.5666]",True
ZJ000384,train_features/ZJ000384.jpg,S0160,0.0,0.69,animal,0.69,"[0, 0.4083, 0.4484, 0.5138]",True
ZJ000385,train_features/ZJ000385.jpg,S0009,0.0,0.243,animal,0.243,"[0.6859, 0.6305, 0.07187, 0.2249]",True
ZJ000386,train_features/ZJ000386.jpg,S0120,2.0,0.827,animal,0.827,"[0, 0.5055, 0.1312, 0.1851]",True
ZJ000387,train_features/ZJ000387.jpg,S0120,2.0,0.861,animal,0.861,"[0.2197, 0.524, 0.1187, 0.1537]",True
ZJ000388,train_features/ZJ000388.jpg,S0001,0.0,0.373,animal,0.373,"[0.001562, 0, 0.9046, 0.9527]",True
ZJ000389,train_features/ZJ000389.jpg,S0173,1.0,0.601,animal,0.601,"[0, 0.6059, 0.1656, 0.3791]",True
ZJ000390,train_features/ZJ000390.jpg,S0134,1.0,0.589,animal,0.589,"[0.3552, 0.6777, 0.1562, 0.1777]",True
ZJ000391,train_features/ZJ000391.jpg,S0063,1.0,0.669,animal,0.669,"[0.9187, 0.4722, 0.08124, 0.1537]",True
ZJ000392,train_features/ZJ000392.jpg,S0185,0.0,0.619,animal,0.619,"[0.2611, 0.4625, 0.1555, 0.1041]",True
ZJ000393,train_features/ZJ000393.jpg,S0161,2.0,0.384,animal,0.384,"[0.09062, 0.425, 0.4484, 0.5277]",True
ZJ000394,train_features/ZJ000394.jpg,S0043,3.0,0.715,animal,0.715,"[0.8062, 0, 0.1937, 1.0]",True
ZJ000395,train_features/ZJ000395.jpg,S0024,2.0,0.0318,animal,0.0318,"[0, 0, 1.0, 1.0]",True
ZJ000396,train_features/ZJ000396.jpg,S0088,1.0,0.805,animal,0.805,"[0.5078, 0.4361, 0.075, 0.2555]",True
ZJ000397,train_features/ZJ000397.jpg,S0038,1.0,0.334,animal,0.334,"[0, 0, 1.0, 1.0]",True
ZJ000398,train_features/ZJ000398.jpg,S0137,2.0,0.0789,animal,0.0789,"[0.3546, 0.4611, 0.2093, 0.2611]",True
ZJ000399,train_features/ZJ000399.jpg,S0170,1.0,,,,,False
ZJ000400,train_features/ZJ000400.jpg,S0193,0.0,0.274,animal,0.274,"[0.5277, 0.4041, 0.08055, 0.2708]",True
ZJ000401,train_features/ZJ000401.jpg,S0063,1.0,0.631,animal,0.631,"[0.6635, 0.3851, 0.1333, 0.1259]",True
ZJ000402,train_features/ZJ000402.jpg,S0149,0.0,0.0114,animal,0.0114,"[0.9265, 0.7777, 0.07343, 0.1944]",True
ZJ000403,train_features/ZJ000403.jpg,S0059,4.0,0.723,animal,0.723,"[0.6822, 0.6019, 0.126, 0.198]",True
ZJ000404,train_features/ZJ000404.jpg,S0062,2.0,0.882,animal,0.882,"[0, 0.4759, 0.1458, 0.3111]",True
ZJ000405,train_features/ZJ000405.jpg,S0009,0.0,0.934,animal,0.934,"[0.1062, 0.5111, 0.3671, 0.4416]",True
ZJ000406,train_features/ZJ000406.jpg,S0022,0.0,0.955,animal,0.955,"[0.3062, 0.7027, 0.2562, 0.2972]",True
ZJ000407,train_features/ZJ000407.jpg,S0061,1.0,,,,,False
ZJ000408,train_features/ZJ000408.jpg,S0083,2.0,0.383,animal,0.383,"[0.001041, 0, 0.9937, 0.9666]",True
ZJ000409,train_features/ZJ000409.jpg,S0071,1.0,0.00569,animal,0.00569,"[0, 0, 1.0, 1.0]",True
ZJ000410,train_features/ZJ000410.jpg,S0104,1.0,0.585,animal,0.585,"[0.2593, 0.7027, 0.1656, 0.2027]",True
ZJ000411,train_features/ZJ000411.jpg,S0088,1.0,0.333,animal,0.333,"[0.6703, 0.3388, 0.2312, 0.2694]",True
ZJ000412,train_features/ZJ000412.jpg,S0014,4.0,0.151,animal,0.151,"[0.1843, 0.3305, 0.7984, 0.6333]",True
ZJ000413,train_features/ZJ000413.jpg,S0060,2.0,0.0218,animal,0.0218,"[0.3781, 0.4648, 0.07708, 0.06851]",True
ZJ000414,train_features/ZJ000414.jpg,S0179,4.0,0.0918,animal,0.0918,"[0, 0, 0.9972, 1.0]",True
ZJ000415,train_features/ZJ000415.jpg,S0036,0.0,0.803,animal,0.803,"[0.5187, 0.5761, 0.1359, 0.2597]",True
ZJ000416,train_features/ZJ000416.jpg,S0030,1.0,0.925,animal,0.925,"[0.6322, 0.4851, 0.1333, 0.2759]",True
ZJ000417,train_features/ZJ000417.jpg,S0063,1.0,0.965,animal,0.965,"[0.776, 0.6333, 0.2239, 0.3351]",True
ZJ000418,train_features/ZJ000418.jpg,S0095,2.0,0.846,animal,0.846,"[0, 0.7185, 0.1375, 0.2277]",True
ZJ000419,train_features/ZJ000419.jpg,S0095,2.0,0.97,animal,0.97,"[0, 0.3314, 0.5416, 0.637]",True
ZJ000420,train_features/ZJ000420.jpg,S0025,4.0,0.921,animal,0.921,"[0.1703, 0.1861, 0.3718, 0.8111]",True
ZJ000421,train_features/ZJ000421.jpg,S0120,2.0,0.711,animal,0.711,"[0.2458, 0.487, 0.09687, 0.1222]",True
ZJ000422,train_features/ZJ000422.jpg,S0149,0.0,0.764,animal,0.764,"[0.7281, 0.3555, 0.0625, 0.2361]",True
